Jugador,Seleccion,Posicion,Edad,Edad_FBref,Altura,Temporada,Tipo_Lesion,Desde,Hasta,Dias_Baja,Partidos_Perdidos,prior_injuries,prior_days_out,days_since_last_injury,will_be_injured_next_6months,Country,#,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps,injury_count_last_12m,total_days_out_last_12m,avg_recovery_time,is_recurrent,months_since_last_injury,injury_frequency,injury_severity_score
João Félix,Portugal,"FW,MF",,26-213,1.79,21/22,Muscle Injury,2022-04-18,2022-07-01,75.0,10.0,12,215.0,103.0,0,Portugal,11.0,"FW,MF",Al-Nassr,"Viseu, Portugal",1999-11-10,26.5832,1.sa,Portugal,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,150.0,2.533333333333333,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,0.7766666666666667,0.2433333333333333,1.02,0.7766666666666667,1.02,2.533333333333333,6.0,28.0,8.0,28.6,6.56,1.87,0.28,1.0,0.0,0.0,0.0,6.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,114.0,38.43333333333334,6.0,166.0,0.0,12.0,85.0,0.0,2.24,22.0,10.0,4.0,1.5066666666666666,-0.2066666666666666,,,,,,,,,,,,,,,,5.0,172.0,17.916666666666668,True,3.383705650459921,3.906417112299465,3
João Félix,Portugal,"FW,MF",,26-213,1.79,23/24,Ankle Injury,2024-01-30,2024-02-19,21.0,4.0,13,290.0,578.0,0,Portugal,11.0,"FW,MF",Al-Nassr,"Viseu, Portugal",1999-11-10,26.5832,1.sa,Portugal,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,150.0,2.533333333333333,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,0.7766666666666667,0.2433333333333333,1.02,0.7766666666666667,1.02,2.533333333333333,6.0,28.0,8.0,28.6,6.56,1.87,0.28,1.0,0.0,0.0,0.0,6.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,114.0,38.43333333333334,6.0,166.0,0.0,12.0,85.0,0.0,2.24,22.0,10.0,4.0,1.5066666666666666,-0.2066666666666666,,,,,,,,,,,,,,,,1.0,21.0,22.307692307692307,True,18.988173455978973,2.6765783540022547,3
João Félix,Portugal,"FW,MF",,26-213,1.79,24/25,Unknown Injury,2024-12-11,2024-12-18,8.0,2.0,14,311.0,296.0,0,Portugal,11.0,"FW,MF",Al-Nassr,"Viseu, Portugal",1999-11-10,26.5832,1.sa,Portugal,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,150.0,2.533333333333333,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,0.7766666666666667,0.2433333333333333,1.02,0.7766666666666667,1.02,2.533333333333333,6.0,28.0,8.0,28.6,6.56,1.87,0.28,1.0,0.0,0.0,0.0,6.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,114.0,38.43333333333334,6.0,166.0,0.0,12.0,85.0,0.0,2.24,22.0,10.0,4.0,1.5066666666666666,-0.2066666666666666,,,,,,,,,,,,,,,,2.0,29.0,22.214285714285715,False,9.724047306176084,2.446650717703349,2
João Neves,Portugal,MF,,21-257,1.71,24/25,Knock,2025-01-30,2025-02-05,7.0,2.0,0,0.0,,0,Portugal,15.0,MF,Paris Saint-Germain,"Portugal, Portugal",2004-09-27,21.7036,1.fr,Portugal,140000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,90.0,3.1333333333333333,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.4833333333333334,0.0,0.4833333333333334,0.4833333333333334,0.4833333333333334,3.1333333333333333,6.0,20.0,10.0,50.0,2.69,1.34,0.6,1.2,0.0,0.0,0.0,8.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,200.0,44.73333333333333,10.0,205.0,4.0,2.0,90.0,4.0,2.14,34.0,10.0,8.0,1.92,1.0133333333333334,,,,,,,,,,,,,,,,1.0,7.0,0.0,False,,0.0,1
João Neves,Portugal,MF,,21-257,1.71,25/26,Hamstring Injury,2025-09-18,2025-09-29,12.0,2.0,1,7.0,225.0,1,Portugal,15.0,MF,Paris Saint-Germain,"Portugal, Portugal",2004-09-27,21.7036,1.fr,Portugal,140000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,90.0,3.1333333333333333,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.4833333333333334,0.0,0.4833333333333334,0.4833333333333334,0.4833333333333334,3.1333333333333333,6.0,20.0,10.0,50.0,2.69,1.34,0.6,1.2,0.0,0.0,0.0,8.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,200.0,44.73333333333333,10.0,205.0,4.0,2.0,90.0,4.0,2.14,34.0,10.0,8.0,1.92,1.0133333333333334,,,,,,,,,,,,,,,,2.0,19.0,7.0,False,7.391590013140604,1.5811688311688312,3
João Neves,Portugal,MF,,21-257,1.71,25/26,Hamstring Injury,2025-10-02,2025-10-26,25.0,6.0,2,19.0,3.0,1,Portugal,15.0,MF,Paris Saint-Germain,"Portugal, Portugal",2004-09-27,21.7036,1.fr,Portugal,140000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,90.0,3.1333333333333333,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.4833333333333334,0.0,0.4833333333333334,0.4833333333333334,0.4833333333333334,3.1333333333333333,6.0,20.0,10.0,50.0,2.69,1.34,0.6,1.2,0.0,0.0,0.0,8.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,200.0,44.73333333333333,10.0,205.0,4.0,2.0,90.0,4.0,2.14,34.0,10.0,8.0,1.92,1.0133333333333334,,,,,,,,,,,,,,,,3.0,44.0,9.5,True,0.0985545335085413,2.981632653061225,3
João Neves,Portugal,MF,,21-257,1.71,25/26,Muscle Contusion,2026-01-15,2026-01-25,11.0,3.0,3,44.0,81.0,1,Portugal,15.0,MF,Paris Saint-Germain,"Portugal, Portugal",2004-09-27,21.7036,1.fr,Portugal,140000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,90.0,3.1333333333333333,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.4833333333333334,0.0,0.4833333333333334,0.4833333333333334,0.4833333333333334,3.1333333333333333,6.0,20.0,10.0,50.0,2.69,1.34,0.6,1.2,0.0,0.0,0.0,8.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,200.0,44.73333333333333,10.0,205.0,4.0,2.0,90.0,4.0,2.14,34.0,10.0,8.0,1.92,1.0133333333333334,,,,,,,,,,,,,,,,4.0,55.0,14.666666666666666,False,2.6609724047306176,3.130714285714286,3
João Neves,Portugal,MF,,21-257,1.71,25/26,Injury To The Ankle,2026-02-26,2026-03-07,10.0,2.0,4,55.0,32.0,0,Portugal,15.0,MF,Paris Saint-Germain,"Portugal, Portugal",2004-09-27,21.7036,1.fr,Portugal,140000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,90.0,3.1333333333333333,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.4833333333333334,0.0,0.4833333333333334,0.4833333333333334,0.4833333333333334,3.1333333333333333,6.0,20.0,10.0,50.0,2.69,1.34,0.6,1.2,0.0,0.0,0.0,8.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,200.0,44.73333333333333,10.0,205.0,4.0,2.0,90.0,4.0,2.14,34.0,10.0,8.0,1.92,1.0133333333333334,,,,,,,,,,,,,,,,4.0,58.0,13.75,False,1.0512483574244416,3.7270408163265305,3
Joško Gvardiol,Croatia,DF,,24-139,1.85,20/21,Muscle Injury,2021-03-08,2021-03-29,22.0,6.0,0,0.0,,1,Croatia,4.0,DF,Manchester City,"Zagreb, Croatia",2002-01-23,24.3806,1.eng,Croatia,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,148.0,3.633333333333333,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1466666666666666,0.1466666666666666,0.2933333333333333,0.1466666666666666,0.2933333333333333,3.633333333333333,2.0,8.0,4.0,50.0,1.04,0.52,0.5,1.0,0.0,0.0,0.0,8.0,8.0,0.0,10.0,12.0,8.0,0.0,0.0,0.0,214.0,44.96666666666667,12.0,230.0,8.0,2.0,62.0,2.0,2.1300000000000003,26.0,12.0,4.666666666666667,1.0333333333333334,-0.5533333333333333,,,,,,,,,,,,,,,,1.0,22.0,0.0,False,,0.0,3
Joško Gvardiol,Croatia,DF,,24-139,1.85,20/21,Muscle Injury,2021-05-13,2021-06-17,36.0,1.0,1,22.0,45.0,0,Croatia,4.0,DF,Manchester City,"Zagreb, Croatia",2002-01-23,24.3806,1.eng,Croatia,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,148.0,3.633333333333333,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1466666666666666,0.1466666666666666,0.2933333333333333,0.1466666666666666,0.2933333333333333,3.633333333333333,2.0,8.0,4.0,50.0,1.04,0.52,0.5,1.0,0.0,0.0,0.0,8.0,8.0,0.0,10.0,12.0,8.0,0.0,0.0,0.0,214.0,44.96666666666667,12.0,230.0,8.0,2.0,62.0,2.0,2.1300000000000003,26.0,12.0,4.666666666666667,1.0333333333333334,-0.5533333333333333,,,,,,,,,,,,,,,,2.0,58.0,22.0,True,1.4783180026281209,5.534090909090909,3
Joško Gvardiol,Croatia,DF,,24-139,1.85,21/22,Knee Problems,2022-05-05,2022-05-12,8.0,1.0,2,58.0,322.0,0,Croatia,4.0,DF,Manchester City,"Zagreb, Croatia",2002-01-23,24.3806,1.eng,Croatia,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,148.0,3.633333333333333,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1466666666666666,0.1466666666666666,0.2933333333333333,0.1466666666666666,0.2933333333333333,3.633333333333333,2.0,8.0,4.0,50.0,1.04,0.52,0.5,1.0,0.0,0.0,0.0,8.0,8.0,0.0,10.0,12.0,8.0,0.0,0.0,0.0,214.0,44.96666666666667,12.0,230.0,8.0,2.0,62.0,2.0,2.1300000000000003,26.0,12.0,4.666666666666667,1.0333333333333334,-0.5533333333333333,,,,,,,,,,,,,,,,2.0,44.0,29.0,False,10.578186596583445,1.726950354609929,3
Joško Gvardiol,Croatia,DF,,24-139,1.85,22/23,Thigh Problems,2023-05-06,2023-05-13,8.0,1.0,3,66.0,359.0,1,Croatia,4.0,DF,Manchester City,"Zagreb, Croatia",2002-01-23,24.3806,1.eng,Croatia,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,148.0,3.633333333333333,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1466666666666666,0.1466666666666666,0.2933333333333333,0.1466666666666666,0.2933333333333333,3.633333333333333,2.0,8.0,4.0,50.0,1.04,0.52,0.5,1.0,0.0,0.0,0.0,8.0,8.0,0.0,10.0,12.0,8.0,0.0,0.0,0.0,214.0,44.96666666666667,12.0,230.0,8.0,2.0,62.0,2.0,2.1300000000000003,26.0,12.0,4.666666666666667,1.0333333333333334,-0.5533333333333333,,,,,,,,,,,,,,,,1.0,8.0,22.0,False,11.793692509855452,1.388783269961977,3
Joško Gvardiol,Croatia,DF,,24-139,1.85,22/23,Groin Problems,2023-06-11,2023-07-07,27.0,2.0,4,74.0,29.0,0,Croatia,4.0,DF,Manchester City,"Zagreb, Croatia",2002-01-23,24.3806,1.eng,Croatia,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,148.0,3.633333333333333,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1466666666666666,0.1466666666666666,0.2933333333333333,0.1466666666666666,0.2933333333333333,3.633333333333333,2.0,8.0,4.0,50.0,1.04,0.52,0.5,1.0,0.0,0.0,0.0,8.0,8.0,0.0,10.0,12.0,8.0,0.0,0.0,0.0,214.0,44.96666666666667,12.0,230.0,8.0,2.0,62.0,2.0,2.1300000000000003,26.0,12.0,4.666666666666667,1.0333333333333334,-0.5533333333333333,,,,,,,,,,,,,,,,2.0,35.0,18.5,False,0.9526938239159,1.770909090909091,3
Joško Gvardiol,Croatia,DF,,24-139,1.85,23/24,Ankle Ligament Tear,2024-02-11,2024-03-04,23.0,5.0,5,101.0,219.0,0,Croatia,4.0,DF,Manchester City,"Zagreb, Croatia",2002-01-23,24.3806,1.eng,Croatia,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,148.0,3.633333333333333,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1466666666666666,0.1466666666666666,0.2933333333333333,0.1466666666666666,0.2933333333333333,3.633333333333333,2.0,8.0,4.0,50.0,1.04,0.52,0.5,1.0,0.0,0.0,0.0,8.0,8.0,0.0,10.0,12.0,8.0,0.0,0.0,0.0,214.0,44.96666666666667,12.0,230.0,8.0,2.0,62.0,2.0,2.1300000000000003,26.0,12.0,4.666666666666667,1.0333333333333334,-0.5533333333333333,,,,,,,,,,,,,,,,3.0,58.0,20.2,False,7.194480946123521,1.7067757009345794,4
Joško Gvardiol,Croatia,DF,,24-139,1.85,25/26,Unknown Injury,2025-08-01,2025-09-01,32.0,3.0,6,124.0,515.0,1,Croatia,4.0,DF,Manchester City,"Zagreb, Croatia",2002-01-23,24.3806,1.eng,Croatia,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,148.0,3.633333333333333,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1466666666666666,0.1466666666666666,0.2933333333333333,0.1466666666666666,0.2933333333333333,3.633333333333333,2.0,8.0,4.0,50.0,1.04,0.52,0.5,1.0,0.0,0.0,0.0,8.0,8.0,0.0,10.0,12.0,8.0,0.0,0.0,0.0,214.0,44.96666666666667,12.0,230.0,8.0,2.0,62.0,2.0,2.1300000000000003,26.0,12.0,4.666666666666667,1.0333333333333334,-0.5533333333333333,,,,,,,,,,,,,,,,1.0,32.0,20.666666666666668,False,16.918528252299605,1.36372121966397,2
Joško Gvardiol,Croatia,DF,,24-139,1.85,25/26,Broken Tibia,2026-01-04,2026-05-01,118.0,27.0,7,156.0,125.0,0,Croatia,4.0,DF,Manchester City,"Zagreb, Croatia",2002-01-23,24.3806,1.eng,Croatia,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,148.0,3.633333333333333,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1466666666666666,0.1466666666666666,0.2933333333333333,0.1466666666666666,0.2933333333333333,3.633333333333333,2.0,8.0,4.0,50.0,1.04,0.52,0.5,1.0,0.0,0.0,0.0,8.0,8.0,0.0,10.0,12.0,8.0,0.0,0.0,0.0,214.0,44.96666666666667,12.0,230.0,8.0,2.0,62.0,2.0,2.1300000000000003,26.0,12.0,4.666666666666667,1.0333333333333334,-0.5533333333333333,,,,,,,,,,,,,,,,2.0,150.0,22.285714285714285,False,4.106438896189225,1.45022688598979,5
Juan Camilo Portilla,Colombia,MF,,27-272,1.81,23/24,Flu,2024-05-31,2024-06-04,5.0,1.0,0,0.0,,0,Colombia,15.0,MF,Athletico Paranaense,"Colombia, Colombia",1998-09-12,27.7447,1.br,Colombia,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,38.0,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,0.0,4.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,91.0,11.6,4.0,180.0,2.0,10.0,35.0,8.0,2.313333333333333,6.0,6.0,0.0,0.6366666666666667,0.2133333333333334,,,,,,,,,,,,,,,,1.0,5.0,0.0,False,,0.0,1
Juan Camilo Portilla,Colombia,MF,,27-272,1.81,24/25,Strain,2025-04-23,2025-05-01,9.0,1.0,1,5.0,323.0,0,Colombia,15.0,MF,Athletico Paranaense,"Colombia, Colombia",1998-09-12,27.7447,1.br,Colombia,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,38.0,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,0.0,4.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,91.0,11.6,4.0,180.0,2.0,10.0,35.0,8.0,2.313333333333333,6.0,6.0,0.0,0.6366666666666667,0.2133333333333334,,,,,,,,,,,,,,,,2.0,14.0,5.0,False,10.611038107752956,1.1169724770642202,3
Juan Cáceres,Paraguay,DF,,26-010,1.87,23/24,Leg Injury,2023-09-05,2023-09-14,10.0,2.0,0,0.0,,0,Paraguay,4.0,DF,Dynamo Moscow,"Dock Sud, Argentina",2000-06-01,26.0274,1.ru,Argentina,5000000.0,1.0,1.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,78.0,86.7,1.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,-2.31,5.19,,,,,,,,,,,,,,,,,,,30.0,26.0,78.0,6.325,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.2325,0.2325,0.0,0.2325,6.325,0.0,10.0,2.0,20.0,0.3133333333333333,0.0633333333333333,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,64.0,30.0,56.0,0.0,0.0,0.0,299.0,62.775,26.0,314.0,20.0,4.0,70.0,4.0,1.1775,28.0,24.0,1.0,-0.2975,0.965,,,,,,,,,,,,,,,,1.0,10.0,0.0,False,,0.0,2
Juan Cáceres,Paraguay,DF,,26-010,1.87,24/25,Calf Injury,2024-06-01,2024-07-10,40.0,7.0,1,10.0,261.0,0,Paraguay,4.0,DF,Dynamo Moscow,"Dock Sud, Argentina",2000-06-01,26.0274,1.ru,Argentina,5000000.0,1.0,1.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,78.0,86.7,1.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,-2.31,5.19,,,,,,,,,,,,,,,,,,,30.0,26.0,78.0,6.325,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.2325,0.2325,0.0,0.2325,6.325,0.0,10.0,2.0,20.0,0.3133333333333333,0.0633333333333333,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,64.0,30.0,56.0,0.0,0.0,0.0,299.0,62.775,26.0,314.0,20.0,4.0,70.0,4.0,1.1775,28.0,24.0,1.0,-0.2975,0.965,,,,,,,,,,,,,,,,2.0,50.0,10.0,False,8.5742444152431,1.352777777777778,3
Juan Cáceres,Paraguay,DF,,26-010,1.87,24/25,Knock,2025-01-25,2025-01-29,5.0,1.0,2,50.0,199.0,1,Paraguay,4.0,DF,Dynamo Moscow,"Dock Sud, Argentina",2000-06-01,26.0274,1.ru,Argentina,5000000.0,1.0,1.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,78.0,86.7,1.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,-2.31,5.19,,,,,,,,,,,,,,,,,,,30.0,26.0,78.0,6.325,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.2325,0.2325,0.0,0.2325,6.325,0.0,10.0,2.0,20.0,0.3133333333333333,0.0633333333333333,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,64.0,30.0,56.0,0.0,0.0,0.0,299.0,62.775,26.0,314.0,20.0,4.0,70.0,4.0,1.1775,28.0,24.0,1.0,-0.2975,0.965,,,,,,,,,,,,,,,,2.0,45.0,25.0,False,6.5374507227332455,1.437992125984252,1
Juan Cáceres,Paraguay,DF,,26-010,1.87,24/25,Knock,2025-02-11,2025-02-15,5.0,1.0,3,55.0,13.0,1,Paraguay,4.0,DF,Dynamo Moscow,"Dock Sud, Argentina",2000-06-01,26.0274,1.ru,Argentina,5000000.0,1.0,1.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,78.0,86.7,1.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,-2.31,5.19,,,,,,,,,,,,,,,,,,,30.0,26.0,78.0,6.325,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.2325,0.2325,0.0,0.2325,6.325,0.0,10.0,2.0,20.0,0.3133333333333333,0.0633333333333333,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,64.0,30.0,56.0,0.0,0.0,0.0,299.0,62.775,26.0,314.0,20.0,4.0,70.0,4.0,1.1775,28.0,24.0,1.0,-0.2975,0.965,,,,,,,,,,,,,,,,3.0,50.0,18.33333333333333,True,0.4270696452036793,2.087142857142857,1
