Jugador,Seleccion,Posicion,Edad,Edad_FBref,Altura,Temporada,Tipo_Lesion,Desde,Hasta,Dias_Baja,Partidos_Perdidos,prior_injuries,prior_days_out,days_since_last_injury,will_be_injured_next_6months,Country,#,Player,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps
Hicham Boudaoui,Algeria,MF,,26-261,1.75,21/22,Back Injury,2021-11-04,2021-12-01,28.0,4.0,2,51.0,32.0,0,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,22/23,Back Injury,2022-07-19,2022-09-01,45.0,7.0,3,79.0,230.0,1,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,22/23,Groin Injury,2022-10-14,2022-10-30,17.0,1.0,4,124.0,43.0,1,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,22/23,Knee Injury,2023-01-01,2023-01-10,10.0,2.0,5,141.0,63.0,0,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,23/24,Back Injury,2023-09-20,2023-10-05,16.0,1.0,6,151.0,253.0,1,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,23/24,Foot Injury,2024-02-15,2024-02-24,10.0,1.0,7,167.0,133.0,0,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,24/25,Knee Injury,2024-09-02,2024-09-21,20.0,4.0,8,177.0,191.0,1,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,24/25,Hamstring Injury,2024-10-30,2024-11-22,24.0,5.0,9,197.0,39.0,0,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,25/26,Back Injury,2025-09-26,2025-10-04,9.0,1.0,10,221.0,308.0,1,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,25/26,Hip Injury,2025-11-16,2025-11-23,8.0,2.0,11,230.0,43.0,1,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,25/26,Ill,2026-01-24,2026-01-31,8.0,2.0,12,238.0,62.0,1,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,25/26,Back Injury,2026-02-23,2026-03-02,8.0,1.0,13,246.0,23.0,1,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hicham Boudaoui,Algeria,MF,,26-261,1.75,25/26,Concussion,2026-05-26,2026-06-05,11.0,2.0,14,254.0,85.0,0,Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.09333333333333334,0.0,0.09333333333333334,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.4499999999999997,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,21/22,Corona Virus,2022-03-17,2022-03-24,8.0,1.0,0,0.0,,1,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,21/22,Nose Surgery,2022-04-18,2022-04-28,11.0,,1,8.0,25.0,1,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,22/23,Minor Knock,2022-10-03,2022-10-06,4.0,,2,19.0,158.0,1,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,22/23,Ill,2022-11-03,2022-11-07,5.0,1.0,3,23.0,28.0,1,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,22/23,Infection,2023-04-14,2023-04-17,4.0,1.0,4,28.0,158.0,0,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,23/24,Muscle Injury,2023-11-26,2023-12-31,36.0,5.0,5,32.0,223.0,0,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,24/25,Metatarsal Fracture,2024-07-28,2025-02-04,192.0,37.0,6,68.0,210.0,0,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,24/25,Fitness,2025-02-04,2025-02-10,7.0,1.0,7,260.0,0.0,1,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,24/25,Metatarsal Fracture,2025-03-30,2025-06-30,93.0,15.0,8,267.0,48.0,1,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,25/26,Metatarsal Fracture,2025-07-01,2025-10-31,123.0,22.0,9,360.0,1.0,1,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,25/26,Fitness,2025-11-01,2025-11-17,17.0,4.0,10,483.0,1.0,1,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
Hiroki Ito,Japan,DF,,27-030,1.88,25/26,Torn Muscle Fiber,2026-02-26,2026-03-16,19.0,4.0,11,500.0,101.0,0,Japan,21.0,Hiroki Ito,DF,Bayern Munich,"Hamamatsu-shi, Japan",1999-05-12,27.0821,1.de,Japan,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,187.0,5.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10333333333333333,0.10333333333333333,0.0,0.10333333333333333,5.066666666666666,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,221.0,49.36666666666667,14.0,225.0,10.0,4.0,183.0,2.0,2.8166666666666664,34.0,0.0,11.333333333333334,1.9766666666666666,-0.8300000000000001,,,,,,,,,,,,,,,
